key,latitude,longitude,current,sim_start,start,end
fire_25411748,48.76417466061963,-119.73782491185848,2021-08-17,20210816_18,2021-08-13,2021-08-19
fire_25411748,48.76417466061963,-119.73782491185848,2021-08-18,20210817_18,2021-08-13,2021-08-19
fire_25411748,48.76417466061963,-119.73782491185848,2021-08-19,20210818_18,2021-08-13,2021-08-19
fire_25017306,46.2905953938144,-116.32954177944778,2021-03-23,20210322_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-03-24,20210323_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-03-25,20210324_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-03-26,20210325_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-03-27,20210326_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-03-28,20210327_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-03-29,20210328_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-03-30,20210329_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-03-31,20210330_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-04-01,20210331_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-04-02,20210401_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-04-03,20210402_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-04-04,20210403_18,2021-03-23,2021-04-05
fire_25017306,46.2905953938144,-116.32954177944778,2021-04-05,20210404_18,2021-03-23,2021-04-05
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-13,20210712_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-14,20210713_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-15,20210714_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-16,20210715_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-17,20210716_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-18,20210717_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-19,20210718_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-20,20210719_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-21,20210720_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-22,20210721_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-23,20210722_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-24,20210723_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-25,20210724_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-26,20210725_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-27,20210726_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-28,20210727_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-29,20210728_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-30,20210729_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-07-31,20210730_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-01,20210731_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-02,20210801_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-03,20210802_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-04,20210803_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-05,20210804_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-06,20210805_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-07,20210806_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-08,20210807_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-09,20210808_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-10,20210809_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-11,20210810_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-12,20210811_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-13,20210812_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-14,20210813_18,2021-07-13,2021-08-15
fire_25295831,48.35984495697187,-118.50318723788688,2021-08-15,20210814_18,2021-07-13,2021-08-15
fire_25295804,48.77014089069005,-114.451773567814,2021-07-19,20210718_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-20,20210719_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-21,20210720_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-22,20210721_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-23,20210722_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-24,20210723_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-25,20210724_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-26,20210725_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-27,20210726_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-28,20210727_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-29,20210728_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-30,20210729_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-07-31,20210730_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-08-01,20210731_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-08-02,20210801_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-08-03,20210802_18,2021-07-19,2021-08-04
fire_25295804,48.77014089069005,-114.451773567814,2021-08-04,20210803_18,2021-07-19,2021-08-04
fire_25295073,44.42940540787321,-121.42852953248244,2021-07-11,20210710_18,2021-07-11,2021-07-15
fire_25295073,44.42940540787321,-121.42852953248244,2021-07-12,20210711_18,2021-07-11,2021-07-15
fire_25295073,44.42940540787321,-121.42852953248244,2021-07-13,20210712_18,2021-07-11,2021-07-15
fire_25295073,44.42940540787321,-121.42852953248244,2021-07-14,20210713_18,2021-07-11,2021-07-15
fire_25295073,44.42940540787321,-121.42852953248244,2021-07-15,20210714_18,2021-07-11,2021-07-15
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-06,20210705_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-07,20210706_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-08,20210707_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-09,20210708_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-10,20210709_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-11,20210710_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-12,20210711_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-13,20210712_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-14,20210713_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-15,20210714_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-16,20210715_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-17,20210716_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-18,20210717_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-19,20210718_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-20,20210719_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-21,20210720_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-22,20210721_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-23,20210722_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-24,20210723_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-25,20210724_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-26,20210725_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-27,20210726_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-28,20210727_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-29,20210728_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-30,20210729_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-07-31,20210730_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-08-01,20210731_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-08-02,20210801_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-08-03,20210802_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-08-04,20210803_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-08-05,20210804_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-08-06,20210805_18,2021-07-06,2021-08-07
fire_25295099,42.62106797247208,-121.0808771448634,2021-08-07,20210806_18,2021-07-06,2021-08-07
fire_25205259,45.07312913373073,-121.4354203360891,2021-06-16,20210615_18,2021-06-16,2021-06-25
fire_25205259,45.07312913373073,-121.4354203360891,2021-06-17,20210616_18,2021-06-16,2021-06-25
fire_25205259,45.07312913373073,-121.4354203360891,2021-06-18,20210617_18,2021-06-16,2021-06-25
fire_25205259,45.07312913373073,-121.4354203360891,2021-06-19,20210618_18,2021-06-16,2021-06-25
fire_25205259,45.07312913373073,-121.4354203360891,2021-06-20,20210619_18,2021-06-16,2021-06-25
fire_25205259,45.07312913373073,-121.4354203360891,2021-06-21,20210620_18,2021-06-16,2021-06-25
fire_25205259,45.07312913373073,-121.4354203360891,2021-06-22,20210621_18,2021-06-16,2021-06-25
fire_25205259,45.07312913373073,-121.4354203360891,2021-06-23,20210622_18,2021-06-16,2021-06-25
fire_25205259,45.07312913373073,-121.4354203360891,2021-06-24,20210623_18,2021-06-16,2021-06-25
fire_25205259,45.07312913373073,-121.4354203360891,2021-06-25,20210624_18,2021-06-16,2021-06-25
fire_25411910,45.51566736709628,-109.65852600055018,2021-08-08,20210807_18,2021-08-08,2021-08-12
fire_25411910,45.51566736709628,-109.65852600055018,2021-08-09,20210808_18,2021-08-08,2021-08-12
fire_25411910,45.51566736709628,-109.65852600055018,2021-08-10,20210809_18,2021-08-08,2021-08-12
fire_25411910,45.51566736709628,-109.65852600055018,2021-08-11,20210810_18,2021-08-08,2021-08-12
fire_25411910,45.51566736709628,-109.65852600055018,2021-08-12,20210811_18,2021-08-08,2021-08-12
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-16,20210715_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-17,20210716_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-18,20210717_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-19,20210718_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-20,20210719_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-21,20210720_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-22,20210721_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-23,20210722_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-24,20210723_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-25,20210724_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-26,20210725_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-27,20210726_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-28,20210727_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-29,20210728_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-30,20210729_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-07-31,20210730_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-01,20210731_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-02,20210801_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-03,20210802_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-04,20210803_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-05,20210804_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-06,20210805_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-07,20210806_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-08,20210807_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-09,20210808_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-10,20210809_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-11,20210810_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-12,20210811_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-13,20210812_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-14,20210813_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-15,20210814_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-16,20210815_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-17,20210816_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-18,20210817_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-19,20210818_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-20,20210819_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-21,20210820_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-22,20210821_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-23,20210822_18,2021-07-16,2021-08-24
fire_25295927,46.17238766221312,-110.31664437752644,2021-08-24,20210823_18,2021-07-16,2021-08-24
fire_25204815,41.47468268849591,-122.28156318573508,2021-06-26,20210625_18,2021-06-26,2021-07-05
fire_25204815,41.47468268849591,-122.28156318573508,2021-06-27,20210626_18,2021-06-26,2021-07-05
fire_25204815,41.47468268849591,-122.28156318573508,2021-06-28,20210627_18,2021-06-26,2021-07-05
fire_25204815,41.47468268849591,-122.28156318573508,2021-06-29,20210628_18,2021-06-26,2021-07-05
fire_25204815,41.47468268849591,-122.28156318573508,2021-06-30,20210629_18,2021-06-26,2021-07-05
fire_25204815,41.47468268849591,-122.28156318573508,2021-07-01,20210630_18,2021-06-26,2021-07-05
fire_25204815,41.47468268849591,-122.28156318573508,2021-07-02,20210701_18,2021-06-26,2021-07-05
fire_25204815,41.47468268849591,-122.28156318573508,2021-07-03,20210702_18,2021-06-26,2021-07-05
fire_25204815,41.47468268849591,-122.28156318573508,2021-07-04,20210703_18,2021-06-26,2021-07-05
fire_25204815,41.47468268849591,-122.28156318573508,2021-07-05,20210704_18,2021-06-26,2021-07-05
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-01,20210531_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-02,20210601_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-03,20210602_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-04,20210603_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-05,20210604_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-06,20210605_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-07,20210606_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-08,20210607_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-09,20210608_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-10,20210609_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-11,20210610_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-12,20210611_18,2021-06-01,2021-06-13
fire_25205312,40.65075111754374,-106.74475661572868,2021-06-13,20210612_18,2021-06-01,2021-06-13
fire_25204820,40.91259554183583,-122.36504110761052,2021-06-29,20210628_18,2021-06-29,2021-07-09
fire_25204820,40.91259554183583,-122.36504110761052,2021-06-30,20210629_18,2021-06-29,2021-07-09
fire_25204820,40.91259554183583,-122.36504110761052,2021-07-01,20210630_18,2021-06-29,2021-07-09
fire_25204820,40.91259554183583,-122.36504110761052,2021-07-02,20210701_18,2021-06-29,2021-07-09
fire_25204820,40.91259554183583,-122.36504110761052,2021-07-03,20210702_18,2021-06-29,2021-07-09
fire_25204820,40.91259554183583,-122.36504110761052,2021-07-04,20210703_18,2021-06-29,2021-07-09
fire_25204820,40.91259554183583,-122.36504110761052,2021-07-05,20210704_18,2021-06-29,2021-07-09
fire_25204820,40.91259554183583,-122.36504110761052,2021-07-06,20210705_18,2021-06-29,2021-07-09
fire_25204820,40.91259554183583,-122.36504110761052,2021-07-07,20210706_18,2021-06-29,2021-07-09
fire_25204820,40.91259554183583,-122.36504110761052,2021-07-08,20210707_18,2021-06-29,2021-07-09
fire_25204820,40.91259554183583,-122.36504110761052,2021-07-09,20210708_18,2021-06-29,2021-07-09
fire_25017416,42.62455570522302,-121.26759543311358,2021-03-27,20210326_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-03-28,20210327_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-03-29,20210328_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-03-30,20210329_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-03-31,20210330_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-01,20210331_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-02,20210401_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-03,20210402_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-04,20210403_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-05,20210404_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-06,20210405_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-07,20210406_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-08,20210407_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-09,20210408_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-10,20210409_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-11,20210410_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-12,20210411_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-13,20210412_18,2021-03-27,2021-04-14
fire_25017416,42.62455570522302,-121.26759543311358,2021-04-14,20210413_18,2021-03-27,2021-04-14
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-08,20210707_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-09,20210708_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-10,20210709_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-11,20210710_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-12,20210711_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-13,20210712_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-14,20210713_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-15,20210714_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-16,20210715_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-17,20210716_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-18,20210717_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-19,20210718_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-20,20210719_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-21,20210720_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-22,20210721_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-23,20210722_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-24,20210723_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-25,20210724_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-26,20210725_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-27,20210726_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-28,20210727_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-29,20210728_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-30,20210729_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-07-31,20210730_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-01,20210731_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-02,20210801_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-03,20210802_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-04,20210803_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-05,20210804_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-06,20210805_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-07,20210806_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-08,20210807_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-09,20210808_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-10,20210809_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-11,20210810_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-12,20210811_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-13,20210812_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-14,20210813_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-15,20210814_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-16,20210815_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-17,20210816_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-18,20210817_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-19,20210818_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-20,20210819_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-21,20210820_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-22,20210821_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-23,20210822_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-24,20210823_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-25,20210824_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-26,20210825_18,2021-07-08,2021-08-27
fire_25295852,47.67473575274542,-115.30114222090252,2021-08-27,20210826_18,2021-07-08,2021-08-27
fire_25410746,35.69257900949221,-118.56385029800288,2021-08-19,20210818_18,2021-08-19,2021-09-05
fire_25410746,35.69257900949221,-118.56385029800288,2021-08-20,20210819_18,2021-08-19,2021-09-05
fire_25410746,35.69257900949221,-118.56385029800288,2021-08-21,20210820_18,2021-08-19,2021-09-05
fire_25410746,35.69257900949221,-118.56385029800288,2021-08-22,20210821_18,2021-08-19,2021-09-05
fire_25410746,35.69257900949221,-118.56385029800288,2021-08-23,20210822_18,2021-08-19,2021-09-05
fire_25410746,35.69257900949221,-118.56385029800288,2021-08-24,20210823_18,2021-08-19,2021-09-05
fire_25410746,35.69257900949221,-118.56385029800288,2021-08-25,20210824_18,2021-08-19,2021-09-05
fire_25410746,35.69257900949221,-118.56385029800288,2021-08-26,20210825_18,2021-08-19,2021-09-05
fire_25410746,35.69257900949221,-118.56385029800288,2021-08-27,20210826_18,2021-08-19,2021-09-05
